Date,Open,High,Low,Close,Adj Close,Volume
1950-01-03,200.1300048828125,200.1999969482422,197.72999572753906,198.88999938964844,198.88999938964844,1260000
1950-01-04,198.88999938964844,200.5500030517578,198.25999450683594,200.1999969482422,200.1999969482422,1890000
1950-01-05,200.1999969482422,201.75999450683594,199.69000244140625,200.57000732421875,200.57000732421875,2550000
1950-01-06,200.57000732421875,201.6199951171875,199.83999633789062,200.9600067138672,200.9600067138672,2010000
1950-01-09,201.94000244140625,202.9199981689453,200.86000061035156,201.97999572753906,201.97999572753906,2520000
1950-01-10,201.97999572753906,202.0399932861328,200.1300048828125,201.1699981689453,201.1699981689453,2160000
1950-01-11,201.1699981689453,202.4199981689453,200.52000427246094,201.61000061035156,201.61000061035156,2630000
1950-01-12,201.61000061035156,202.0800018310547,197.52999877929688,197.92999267578125,197.92999267578125,2970000
1950-01-13,197.92999267578125,197.92999267578125,193.94000244140625,196.80999755859375,196.80999755859375,3330000
1950-01-16,196.9199981689453,197.75,195.57000732421875,197.1699981689453,197.1699981689453,1460000
1950-01-17,197.1699981689453,200.0800018310547,197.13999938964844,198.77999877929688,198.77999877929688,1790000
1950-01-18,198.77999877929688,200.74000549316406,198.35000610351562,199.5,199.5,1570000
1950-01-19,199.5,200.49000549316406,198.49000549316406,199.8000030517578,199.8000030517578,1170000
1950-01-20,199.8000030517578,200.86000061035156,199.13999938964844,200.1300048828125,200.1300048828125,1440000
1950-01-23,200.97000122070312,201.38999938964844,199.42999267578125,200.4199981689453,200.4199981689453,1340000
1950-01-24,200.4199981689453,200.4199981689453,198.77999877929688,199.6199951171875,199.6199951171875,1250000
1950-01-25,199.32000732421875,199.32000732421875,196.63999938964844,198.38999938964844,198.38999938964844,1700000
1950-01-26,198.38999938964844,199.22000122070312,197.5399932861328,198.52999877929688,198.52999877929688,1150000
1950-01-27,198.52999877929688,199.5800018310547,197.69000244140625,199.0800018310547,199.0800018310547,1250000
1950-01-30,200.0800018310547,201.92999267578125,199.66000366210938,201.38999938964844,201.38999938964844,1640000
1950-01-31,201.38999938964844,202.50999450683594,200.82000732421875,201.7899932861328,201.7899932861328,1690000
1950-02-01,201.7899932861328,202.9600067138672,201.36000061035156,201.88999938964844,201.88999938964844,1810000
1950-02-02,201.88999938964844,204.5500030517578,201.35000610351562,204.11000061035156,204.11000061035156,2040000
1950-02-03,204.11000061035156,205.38999938964844,203.5500030517578,204.52999877929688,204.52999877929688,2210000
1950-02-06,205.02999877929688,205.38999938964844,203.5800018310547,204.58999633789062,204.58999633789062,1490000
1950-02-07,204.39999389648438,204.39999389648438,202.58999633789062,203.52999877929688,203.52999877929688,1360000
1950-02-08,203.42999267578125,203.42999267578125,201.60000610351562,202.7100067138672,202.7100067138672,1470000
1950-02-09,202.7100067138672,204.6699981689453,202.24000549316406,203.8000030517578,203.8000030517578,1810000
1950-02-10,203.8000030517578,204.8699951171875,202.69000244140625,203.49000549316406,203.49000549316406,1790000
1950-02-14,203.32000732421875,203.32000732421875,200.75,202.02000427246094,202.02000427246094,2210000
1950-02-15,202.02000427246094,202.60000610351562,200.6300048828125,201.92999267578125,201.92999267578125,1730000
1950-02-16,201.92999267578125,202.49000549316406,200.58999633789062,201.69000244140625,201.69000244140625,1920000
1950-02-17,201.69000244140625,203.49000549316406,201.1300048828125,203.1699981689453,203.1699981689453,1940000
1950-02-20,203.97000122070312,204.25999450683594,202.52999877929688,203.47000122070312,203.47000122070312,1420000
1950-02-21,203.47000122070312,203.92999267578125,202.5500030517578,203.35000610351562,203.35000610351562,1260000
1950-02-23,203.35000610351562,203.9499969482422,202.30999755859375,203.32000732421875,203.32000732421875,1310000
1950-02-24,203.32000732421875,204.8699951171875,203.22000122070312,204.14999389648438,204.14999389648438,1710000
1950-02-27,204.14999389648438,204.85000610351562,203.4600067138672,204.3300018310547,204.3300018310547,1410000
1950-02-28,204.3300018310547,204.52999877929688,202.82000732421875,203.44000244140625,203.44000244140625,1310000
1950-03-01,203.44000244140625,204.02000427246094,202.14999389648438,203.6199951171875,203.6199951171875,1410000
1950-03-02,203.6199951171875,204.52000427246094,202.9600067138672,203.5399932861328,203.5399932861328,1340000
1950-03-03,203.5399932861328,204.85000610351562,203.08999633789062,204.47999572753906,204.47999572753906,1520000
1950-03-06,204.7100067138672,205.64999389648438,204.1999969482422,204.8800048828125,204.8800048828125,1470000
1950-03-07,204.8800048828125,204.88999938964844,202.3300018310547,203.69000244140625,203.69000244140625,1590000
1950-03-08,203.69000244140625,204.4199981689453,202.69000244140625,203.7100067138672,203.7100067138672,1360000
1950-03-09,203.7100067138672,203.9499969482422,201.97000122070312,202.3300018310547,202.3300018310547,1330000
1950-03-10,202.3300018310547,202.8800048828125,201.13999938964844,202.44000244140625,202.44000244140625,1260000
1950-03-13,202.9600067138672,203.91000366210938,202.08999633789062,203.08999633789062,203.08999633789062,1060000
1950-03-14,203.08999633789062,205.10000610351562,202.7100067138672,204.6999969482422,204.6999969482422,1140000
1950-03-15,204.85000610351562,207.8000030517578,204.85000610351562,207.4600067138672,207.4600067138672,1830000
1950-03-16,207.4600067138672,209.42999267578125,206.9199981689453,207.88999938964844,207.88999938964844,2060000
1950-03-17,207.88999938964844,208.9199981689453,206.80999755859375,207.57000732421875,207.57000732421875,1600000
